"","year","month","day","keyword","specialsearchcount","advancedextensioncount"
"1929",2018,4,25,"linksto",222,NA
"1930",2018,4,25,"full_text",31603190,1097
"1931",2018,4,25,"filetype",48,NA
"1932",2018,4,25,"query_string",112414,91
"1933",2018,4,25,"prefix",20838,72
"1934",2018,4,25,"entity_full_text",8056,NA
"1935",2018,4,25,"prefer-recent",46,NA
"1936",2018,4,25,"full_text_querystring",1407880,100
"1937",2018,4,25,"hastemplate",256,8
"1938",2018,4,25,"fileh",15,15
"1939",2018,4,25,"filew",10,5
"1940",2018,4,26,"insource",2192,16
"1941",2018,4,26,"full_text_querystring",1406078,57
"1942",2018,4,26,"entity_full_text",7136,NA
"1943",2018,4,26,"subpageof",8,8
"1944",2018,4,26,"phrase_match_prefix",50,NA
"1945",2018,4,26,"full_text",30373332,1246
"1946",2018,4,26,"linksto",100,NA
"1947",2018,4,26,"filetype",9,NA
"1948",2018,4,26,"incategory",6277,NA
"1949",2018,4,26,"intitle",13751,70
"1950",2018,4,26,"prefix",19031,NA
"1951",2018,4,26,"query_string",114075,41
"1952",2018,4,26,"prefer-recent",67,NA
"1953",2018,4,26,"inlanguage",21,NA
"1954",2018,4,26,"hastemplate",186,NA
"1955",2018,4,26,"full_text_simple_match",28960495,1165
"1956",2018,4,26,"filter_only",6759,24
"1957",2018,4,27,"full_text_querystring",1332696,16
"1958",2018,4,27,"filew",11,NA
"1959",2018,4,27,"filesize",1,NA
"1960",2018,4,27,"inlanguage",17,NA
"1961",2018,4,27,"insource",1416,312
"1962",2018,4,27,"entity_full_text",8595,NA
"1963",2018,4,27,"prefix",17699,22
"1964",2018,4,27,"filemime",12,NA
"1965",2018,4,27,"filetype",34,NA
"1966",2018,4,27,"prefer-recent",46,NA
"1967",2018,4,27,"full_text",26916379,1188
"1968",2018,4,27,"linksto",22,NA
"1969",2018,4,27,"phrase_match_prefix",9,NA
"1970",2018,4,27,"filter_only",6423,392
"1971",2018,4,27,"hastemplate",273,72
"1972",2018,4,27,"full_text_simple_match",25577260,780
"1973",2018,4,27,"incategory",6498,272
"1974",2018,4,27,"intitle",12427,NA
"1975",2018,4,27,"query_string",98805,NA
"1976",2018,4,28,"filetype",34,NA
"1977",2018,4,28,"boost-nearcoord",4,NA
"1978",2018,4,28,"filemime",7,NA
"1979",2018,4,28,"inlanguage",3,NA
"1980",2018,4,28,"entity_full_text",6454,NA
"1981",2018,4,28,"contentmodel",2,NA
"1982",2018,4,28,"boost-neartitle",4,NA
"1983",2018,4,28,"boost-templates",8,NA
"1984",2018,4,28,"insource",1311,64
"1985",2018,4,28,"hastemplate",174,NA
"1986",2018,4,28,"full_text_querystring",1201694,110
"1987",2018,4,28,"intitle",11143,15
"1988",2018,4,28,"incategory",5873,NA
"1989",2018,4,28,"full_text_simple_match",21316870,966
"1990",2018,4,28,"linksto",12,NA
"1991",2018,4,28,"full_text",22524129,1140
"1992",2018,4,28,"filter_only",5565,64
"1993",2018,4,28,"fileres",6,NA
"1994",2018,4,28,"subpageof",48,NA
"1995",2018,4,28,"phrase_match_prefix",17,NA
"1996",2018,4,28,"prefix",13026,8
"1997",2018,4,28,"query_string",91617,94
"1998",2018,4,28,"prefer-recent",32,NA
"1999",2018,4,29,"linksto",19,NA
"2000",2018,4,29,"full_text",24867956,1664
"2001",2018,4,29,"inlanguage",4,NA
"2002",2018,4,29,"filter_only",7819,24
"2003",2018,4,29,"prefer-recent",34,NA
"2004",2018,4,29,"filemime",3,NA
"2005",2018,4,29,"query_string",98827,51
"2006",2018,4,29,"local",5,NA
"2007",2018,4,29,"full_text_querystring",1236501,138
"2008",2018,4,29,"incategory",7700,8
"2009",2018,4,29,"phrase_match_prefix",13,NA
"2010",2018,4,29,"full_text_simple_match",23623636,1502
"2011",2018,4,29,"prefix",14415,8
"2012",2018,4,29,"insource",1791,24
"2013",2018,4,29,"intitle",13139,2
"2014",2018,4,29,"contentmodel",16,NA
"2015",2018,4,29,"hastemplate",105,NA
"2016",2018,4,29,"entity_full_text",6343,NA
"2017",2018,4,29,"filetype",19,NA
"2018",2018,4,30,"filter_only",6751,16
"2019",2018,4,30,"full_text_querystring",1343907,31
"2020",2018,4,30,"nearcoord",2,NA
"2021",2018,4,30,"intitle",13404,48
"2022",2018,4,30,"full_text",27308575,1035
"2023",2018,4,30,"filetype",17,NA
"2024",2018,4,30,"incategory",6100,NA
"2025",2018,4,30,"phrase_match_prefix",42,NA
"2026",2018,4,30,"entity_full_text",7197,NA
"2027",2018,4,30,"filemime",6,NA
"2028",2018,4,30,"hastemplate",403,16
"2029",2018,4,30,"linksto",84,NA
"2030",2018,4,30,"full_text_simple_match",25957917,988
"2031",2018,4,30,"query_string",123278,24
"2032",2018,4,30,"insource",2719,8
"2033",2018,4,30,"inlanguage",3,NA
"2034",2018,4,30,"prefer-recent",83,NA
"2035",2018,4,30,"prefix",19995,NA
"2036",2018,5,1,"contentmodel",8,NA
"2037",2018,5,1,"insource",2387,56
"2038",2018,5,1,"entity_full_text",6615,NA
"2039",2018,5,1,"filter_only",8343,56
"2040",2018,5,1,"inlanguage",12,NA
"2041",2018,5,1,"nearcoord",6,NA
"2042",2018,5,1,"linksto",7,NA
"2043",2018,5,1,"prefer-recent",41,NA
"2044",2018,5,1,"hastemplate",902,NA
"2045",2018,5,1,"filemime",27,NA
"2046",2018,5,1,"phrase_match_prefix",115,NA
"2047",2018,5,1,"prefix",19037,8
"2048",2018,5,1,"query_string",118301,357
"2049",2018,5,1,"fileres",24,NA
"2050",2018,5,1,"filesize",14,NA
"2051",2018,5,1,"full_text_querystring",1329701,365
"2052",2018,5,1,"intitle",12230,8
"2053",2018,5,1,"full_text",27812021,1671
"2054",2018,5,1,"incategory",6561,NA
"2055",2018,5,1,"filetype",21,NA
"2056",2018,5,1,"full_text_simple_match",26473977,1250
"2057",2018,5,2,"entity_full_text",8829,NA
"2058",2018,5,2,"phrase_match_prefix",75,NA
"2059",2018,5,2,"full_text",30179203,1039
"2060",2018,5,2,"linksto",23,NA
"2061",2018,5,2,"filetype",3,NA
"2062",2018,5,2,"incategory",6723,NA
"2063",2018,5,2,"intitle",13312,NA
"2064",2018,5,2,"prefix",24423,57
"2065",2018,5,2,"filemime",1,NA
"2066",2018,5,2,"query_string",110746,34
"2067",2018,5,2,"prefer-recent",106,NA
"2068",2018,5,2,"inlanguage",4,1
"2069",2018,5,2,"hastemplate",1538,NA
"2070",2018,5,2,"full_text_simple_match",28801692,954
"2071",2018,5,2,"filter_only",8143,43
"2072",2018,5,2,"insource",1346,50
"2073",2018,5,2,"full_text_querystring",1369368,42
"2074",2018,5,3,"linksto",21,NA
"2075",2018,5,3,"query_string",113125,245
"2076",2018,5,3,"contentmodel",65,NA
"2077",2018,5,3,"full_text",30011994,1456
"2078",2018,5,3,"full_text_querystring",1306429,268
"2079",2018,5,3,"full_text_simple_match",28692323,1092
"2080",2018,5,3,"filetype",19,8
"2081",2018,5,3,"entity_full_text",7659,NA
"2082",2018,5,3,"prefer-recent",75,NA
"2083",2018,5,3,"fileh",8,8
"2084",2018,5,3,"phrase_match_prefix",109,NA
"2085",2018,5,3,"prefix",19655,16
"2086",2018,5,3,"hastemplate",397,88
"2087",2018,5,3,"filew",8,8
"2088",2018,5,3,"insource",1639,80
"2089",2018,5,3,"inlanguage",10,NA
"2090",2018,5,3,"intitle",13111,79
"2091",2018,5,3,"incategory",12688,32
"2092",2018,5,3,"filter_only",13242,96
"2093",2018,5,4,"inlanguage",6,NA
"2094",2018,5,4,"insource",1915,NA
"2095",2018,5,4,"fileh",16,NA
"2096",2018,5,4,"filesize",1,NA
"2097",2018,5,4,"filew",33,NA
"2098",2018,5,4,"full_text",27136790,1023
"2099",2018,5,4,"entity_full_text",7463,NA
"2100",2018,5,4,"query_string",118960,74
"2101",2018,5,4,"hastemplate",621,NA
"2102",2018,5,4,"full_text_querystring",1305615,106
"2103",2018,5,4,"filetype",140,NA
"2104",2018,5,4,"prefer-recent",60,NA
"2105",2018,5,4,"filter_only",10207,8
"2106",2018,5,4,"linksto",62,NA
"2107",2018,5,4,"phrase_match_prefix",48,NA
"2108",2018,5,4,"intitle",12692,24
"2109",2018,5,4,"incategory",9392,NA
"2110",2018,5,4,"full_text_simple_match",25820968,909
"2111",2018,5,4,"prefix",20267,88
"2112",2018,5,5,"filemime",4,NA
"2113",2018,5,5,"filetype",35,NA
"2114",2018,5,5,"entity_full_text",4948,NA
"2115",2018,5,5,"full_text_simple_match",21308706,634
"2116",2018,5,5,"filter_only",8786,16
"2117",2018,5,5,"filebits",1,NA
"2118",2018,5,5,"prefix",13764,8
"2119",2018,5,5,"incategory",7835,NA
"2120",2018,5,5,"linksto",88,NA
"2121",2018,5,5,"insource",2374,16
"2122",2018,5,5,"query_string",97374,146
"2123",2018,5,5,"full_text_querystring",1243471,182
"2124",2018,5,5,"prefer-recent",65,NA
"2125",2018,5,5,"full_text",22560963,832
"2126",2018,5,5,"inlanguage",36,NA
"2127",2018,5,5,"hastemplate",831,8
"2128",2018,5,5,"intitle",12085,24
"2129",2018,5,5,"phrase_match_prefix",35,NA
"2130",2018,5,6,"contentmodel",8,NA
"2131",2018,5,6,"prefer-recent",30,NA
"2132",2018,5,6,"filter_only",1083,NA
"2133",2018,5,6,"intitle",2504,NA
"2134",2018,5,6,"hastemplate",63,NA
"2135",2018,5,6,"incategory",1126,NA
"2136",2018,5,6,"inlanguage",1,NA
"2137",2018,5,6,"insource",180,NA
"2138",2018,5,6,"entity_full_text",1144,NA
"2139",2018,5,6,"phrase_match_prefix",17,NA
"2140",2018,5,6,"full_text_simple_match",5174159,84
"2141",2018,5,6,"linksto",24,NA
"2142",2018,5,6,"full_text",5624135,92
"2143",2018,5,6,"full_text_querystring",448893,8
"2144",2018,5,6,"query_string",22484,8
"2145",2018,5,6,"prefix",3586,16
"2146",2018,5,7,"filter_only",1409,16
"2147",2018,5,7,"full_text_simple_match",5476529,216
"2148",2018,5,7,"full_text",5947161,232
"2149",2018,5,7,"entity_full_text",992,NA
"2150",2018,5,7,"hastemplate",30,NA
"2151",2018,5,7,"insource",191,16
"2152",2018,5,7,"intitle",2398,NA
"2153",2018,5,7,"query_string",19811,NA
"2154",2018,5,7,"prefix",3663,NA
"2155",2018,5,7,"prefer-recent",12,NA
"2156",2018,5,7,"contentmodel",65,NA
"2157",2018,5,7,"filetype",7,NA
"2158",2018,5,7,"inlanguage",6,NA
"2159",2018,5,7,"full_text_querystring",469223,NA
"2160",2018,5,7,"incategory",1230,NA
"2161",2018,5,8,"entity_full_text",1288,NA
"2162",2018,5,8,"filetype",1,NA
"2163",2018,5,8,"query_string",21115,4
"2164",2018,5,8,"inlanguage",12,NA
"2165",2018,5,8,"filter_only",1468,1
"2166",2018,5,8,"insource",223,4
"2167",2018,5,8,"linksto",10,NA
"2168",2018,5,8,"full_text_querystring",471362,4
"2169",2018,5,8,"prefix",3134,NA
"2170",2018,5,8,"full_text",6220662,43
"2171",2018,5,8,"incategory",1310,NA
"2172",2018,5,8,"full_text_simple_match",5747832,38
"2173",2018,5,8,"contentmodel",1,NA
"2174",2018,5,8,"intitle",2538,NA
"2175",2018,5,8,"prefer-recent",20,NA
"2176",2018,5,9,"fileh",36,NA
"2177",2018,5,9,"linksto",15,NA
"2178",2018,5,9,"filetype",10,NA
"2179",2018,5,9,"full_text_querystring",461389,143
"2180",2018,5,9,"prefer-recent",6,NA
"2181",2018,5,9,"filew",30,NA
"2182",2018,5,9,"inlanguage",4,NA
"2183",2018,5,9,"insource",201,NA
"2184",2018,5,9,"entity_full_text",1262,1
"2185",2018,5,9,"phrase_match_prefix",14,NA
"2186",2018,5,9,"prefix",2892,NA
"2187",2018,5,9,"filter_only",1759,NA
"2188",2018,5,9,"intitle",2673,2
"2189",2018,5,9,"hastemplate",1,NA
"2190",2018,5,9,"full_text_simple_match",5554354,297
"2191",2018,5,9,"full_text",6017502,440
"2192",2018,5,9,"incategory",1656,NA
"2193",2018,5,9,"query_string",18915,7
"2194",2018,5,10,"full_text_querystring",445645,218
"2195",2018,5,10,"inlanguage",2,NA
"2196",2018,5,10,"query_string",19665,176
"2197",2018,5,10,"full_text_simple_match",5171730,471
"2198",2018,5,10,"full_text",5619527,863
"2199",2018,5,10,"entity_full_text",1018,7
"2200",2018,5,10,"intitle",2644,NA
"2201",2018,5,10,"prefix",3428,39
"2202",2018,5,10,"insource",228,NA
"2203",2018,5,10,"filter_only",2152,174
"2204",2018,5,10,"incategory",2070,174
"2205",2018,5,10,"hastemplate",176,NA
"2206",2018,5,11,"full_text_querystring",442745,78
"2207",2018,5,11,"full_text",5670791,535
"2208",2018,5,11,"phrase_match_prefix",14,NA
"2209",2018,5,11,"filter_only",1175,37
"2210",2018,5,11,"full_text_simple_match",5226871,420
"2211",2018,5,11,"prefix",5024,136
"2212",2018,5,11,"insource",115,7
"2213",2018,5,11,"prefer-recent",20,NA
"2214",2018,5,11,"query_string",21365,43
"2215",2018,5,11,"incategory",1023,NA
"2216",2018,5,11,"entity_full_text",1082,1
"2217",2018,5,11,"intitle",4638,NA
"2218",2018,5,12,"prefer-recent",9,NA
"2219",2018,5,12,"prefix",4550,39
"2220",2018,5,12,"entity_full_text",1107,NA
"2221",2018,5,12,"filter_only",2435,26
"2222",2018,5,12,"insource",191,NA
"2223",2018,5,12,"phrase_match_prefix",8,NA
"2224",2018,5,12,"full_text_querystring",352694,399
"2225",2018,5,12,"inlanguage",2,NA
"2226",2018,5,12,"full_text_simple_match",4203612,632
"2227",2018,5,12,"query_string",25334,213
"2228",2018,5,12,"full_text",4558741,1057
"2229",2018,5,12,"intitle",2514,113
"2230",2018,5,12,"hastemplate",73,54
"2231",2018,5,12,"filetype",2,NA
"2232",2018,5,12,"incategory",2851,8
"2233",2018,5,13,"prefer-recent",8,NA
"2234",2018,5,13,"incategory",1550,NA
"2235",2018,5,13,"hastemplate",132,NA
"2236",2018,5,13,"linksto",7,NA
"2237",2018,5,13,"full_text_querystring",390038,174
"2238",2018,5,13,"query_string",19493,67
"2239",2018,5,13,"full_text_simple_match",4310039,603
"2240",2018,5,13,"full_text",4701540,777
"2241",2018,5,13,"entity_full_text",1334,1
"2242",2018,5,13,"intitle",2805,68
"2243",2018,5,13,"prefix",2628,30
"2244",2018,5,13,"insource",432,NA
"2245",2018,5,13,"filter_only",1463,NA
"2246",2018,5,14,"filter_only",1970,12
"2247",2018,5,14,"intitle",2588,67
"2248",2018,5,14,"hastemplate",23,NA
"2249",2018,5,14,"full_text_simple_match",5271713,504
"2250",2018,5,14,"full_text",5746655,632
"2251",2018,5,14,"incategory",1917,NA
"2252",2018,5,14,"query_string",20018,74
"2253",2018,5,14,"linksto",337,NA
"2254",2018,5,14,"filetype",6,NA
"2255",2018,5,14,"full_text_querystring",472972,116
"2256",2018,5,14,"prefer-recent",12,NA
"2257",2018,5,14,"insource",403,6
"2258",2018,5,14,"entity_full_text",1118,6
"2259",2018,5,14,"contentmodel",48,NA
"2260",2018,5,14,"phrase_match_prefix",20,NA
"2261",2018,5,14,"prefix",3563,26
"2262",2018,5,15,"prefer-recent",20,NA
"2263",2018,5,15,"incategory",1348,NA
"2264",2018,5,15,"hastemplate",16,2
"2265",2018,5,15,"linksto",48,NA
"2266",2018,5,15,"full_text_querystring",469311,109
"2267",2018,5,15,"query_string",19742,26
"2268",2018,5,15,"full_text_simple_match",5540270,578
"2269",2018,5,15,"full_text",6011279,689
"2270",2018,5,15,"entity_full_text",1320,5
"2271",2018,5,15,"intitle",2778,NA
"2272",2018,5,15,"prefix",3840,NA
"2273",2018,5,15,"insource",466,NA
"2274",2018,5,15,"filter_only",1698,2
"2275",2018,5,16,"full_text_querystring",460776,137
"2276",2018,5,16,"inlanguage",37,NA
"2277",2018,5,16,"query_string",18732,91
"2278",2018,5,16,"full_text_simple_match",5615772,380
"2279",2018,5,16,"full_text",6078697,517
"2280",2018,5,16,"entity_full_text",1135,1
"2281",2018,5,16,"intitle",2338,NA
"2282",2018,5,16,"prefix",3467,NA
"2283",2018,5,16,"filetype",3,NA
"2284",2018,5,16,"insource",793,NA
"2285",2018,5,16,"filter_only",2149,NA
"2286",2018,5,16,"prefer-recent",12,NA
"2287",2018,5,16,"incategory",1788,NA
"2288",2018,5,16,"hastemplate",137,NA
"2289",2018,5,16,"phrase_match_prefix",8,NA
"2290",2018,5,17,"filter_only",1449,NA
"2291",2018,5,17,"prefer-recent",14,NA
"2292",2018,5,17,"incategory",1245,NA
"2293",2018,5,17,"hastemplate",22,NA
"2294",2018,5,17,"linksto",16,NA
"2295",2018,5,17,"full_text_querystring",484269,113
"2296",2018,5,17,"inlanguage",1,NA
"2297",2018,5,17,"query_string",18618,58
"2298",2018,5,17,"full_text_simple_match",5660567,518
"2299",2018,5,17,"full_text",6146285,631
"2300",2018,5,17,"entity_full_text",1076,1
"2301",2018,5,17,"intitle",2346,14
"2302",2018,5,17,"prefix",3617,6
"2303",2018,5,17,"filetype",1,NA
"2304",2018,5,17,"insource",357,NA
"2305",2018,5,18,"phrase_match_prefix",8,NA
"2306",2018,5,18,"full_text_querystring",484765,195
"2307",2018,5,18,"query_string",19322,87
"2308",2018,5,18,"full_text_simple_match",5515166,501
"2309",2018,5,18,"full_text",6001391,696
"2310",2018,5,18,"fileh",192,NA
"2311",2018,5,18,"entity_full_text",1382,17
"2312",2018,5,18,"intitle",2233,NA
"2313",2018,5,18,"prefix",3063,12
"2314",2018,5,18,"insource",333,NA
"2315",2018,5,18,"filter_only",1460,NA
"2316",2018,5,18,"contentmodel",52,NA
"2317",2018,5,18,"prefer-recent",14,NA
"2318",2018,5,18,"filew",192,NA
"2319",2018,5,18,"incategory",1212,NA
"2320",2018,5,18,"hastemplate",140,NA
"2321",2018,5,18,"linksto",8,NA
"2322",2018,5,19,"full_text_querystring",361677,80
"2323",2018,5,19,"full_text_simple_match",4331494,418
"2324",2018,5,19,"prefix",4074,NA
"2325",2018,5,19,"entity_full_text",1036,6
"2326",2018,5,19,"full_text",4694071,498
"2327",2018,5,19,"contentmodel",8,NA
"2328",2018,5,19,"query_string",17794,46
"2329",2018,5,19,"incategory",1042,NA
"2330",2018,5,19,"filter_only",900,NA
"2331",2018,5,19,"prefer-recent",24,NA
"2332",2018,5,19,"inlanguage",2,NA
"2333",2018,5,19,"filemime",39,24
"2334",2018,5,19,"filew",3,NA
"2335",2018,5,19,"intitle",2708,NA
"2336",2018,5,19,"insource",229,NA
"2337",2018,5,20,"filesize",56,NA
"2338",2018,5,20,"filetype",8,NA
"2339",2018,5,20,"subpageof",12,12
"2340",2018,5,20,"intitle",1904,NA
"2341",2018,5,20,"query_string",14624,30
"2342",2018,5,20,"hastemplate",72,12
"2343",2018,5,20,"insource",526,12
"2344",2018,5,20,"prefix",2514,90
"2345",2018,5,20,"full_text_simple_match",4584664,786
"2346",2018,5,20,"entity_full_text",806,2
"2347",2018,5,20,"prefer-recent",12,NA
"2348",2018,5,20,"full_text",4956668,1031
"2349",2018,5,20,"incategory",1398,NA
"2350",2018,5,20,"full_text_querystring",370317,173
"2351",2018,5,20,"filter_only",1687,72
"2352",2018,5,21,"filetype",9,NA
"2353",2018,5,21,"query_string",18505,39
"2354",2018,5,21,"intitle",2446,14
"2355",2018,5,21,"contentmodel",1,NA
"2356",2018,5,21,"full_text_querystring",490649,104
"2357",2018,5,21,"linksto",14,NA
"2358",2018,5,21,"phrase_match_prefix",6,NA
"2359",2018,5,21,"full_text",6099705,1065
"2360",2018,5,21,"prefix",3110,7
"2361",2018,5,21,"hastemplate",16,NA
"2362",2018,5,21,"entity_full_text",1089,9
"2363",2018,5,21,"full_text_simple_match",5607673,961
"2364",2018,5,21,"filter_only",1383,NA
"2365",2018,5,21,"insource",171,NA
"2366",2018,5,21,"incategory",2014,NA
"2367",2018,5,22,"hastemplate",600,NA
"2368",2018,5,22,"insource",358,27
"2369",2018,5,22,"intitle",2863,NA
"2370",2018,5,22,"query_string",19552,91
"2371",2018,5,22,"phrase_match_prefix",18,NA
"2372",2018,5,22,"prefix",3451,1
"2373",2018,5,22,"prefer-recent",8,NA
"2374",2018,5,22,"filetype",33,32
"2375",2018,5,22,"full_text_querystring",487842,297
"2376",2018,5,22,"incategory",1176,NA
"2377",2018,5,22,"filter_only",1997,27
"2378",2018,5,22,"full_text_simple_match",5891496,1045
"2379",2018,5,22,"full_text",6381335,1369
"2380",2018,5,22,"entity_full_text",1216,4
"2381",2018,5,23,"query_string",18758,119
"2382",2018,5,23,"filter_only",2958,91
"2383",2018,5,23,"insource",209,7
"2384",2018,5,23,"full_text_querystring",515453,291
"2385",2018,5,23,"prefix",3705,26
"2386",2018,5,23,"full_text",6511742,759
"2387",2018,5,23,"incategory",3431,68
"2388",2018,5,23,"full_text_simple_match",5993331,377
"2389",2018,5,23,"hastemplate",54,NA
"2390",2018,5,23,"phrase_match_prefix",6,NA
"2391",2018,5,23,"intitle",2421,20
"2392",2018,5,23,"entity_full_text",1685,7
"2393",2018,5,23,"subpageof",7,7
"2394",2018,5,24,"full_text",6385654,1008
"2395",2018,5,24,"entity_full_text",1616,9
"2396",2018,5,24,"intitle",2840,NA
"2397",2018,5,24,"prefix",3221,142
"2398",2018,5,24,"filetype",25,NA
"2399",2018,5,24,"insource",178,12
"2400",2018,5,24,"filter_only",1913,78
"2401",2018,5,24,"prefer-recent",16,NA
"2402",2018,5,24,"incategory",2697,66
"2403",2018,5,24,"hastemplate",52,NA
"2404",2018,5,24,"linksto",4,NA
"2405",2018,5,24,"phrase_match_prefix",6,NA
"2406",2018,5,24,"full_text_querystring",493103,222
"2407",2018,5,24,"inlanguage",3,NA
"2408",2018,5,24,"query_string",18794,56
"2409",2018,5,24,"full_text_simple_match",5890638,708
"2410",2018,5,25,"incategory",1246,NA
"2411",2018,5,25,"prefix",2645,NA
"2412",2018,5,25,"entity_full_text",1361,5
"2413",2018,5,25,"filter_only",1394,NA
"2414",2018,5,25,"insource",294,NA
"2415",2018,5,25,"full_text_querystring",485805,142
"2416",2018,5,25,"linksto",9,NA
"2417",2018,5,25,"full_text_simple_match",5512097,803
"2418",2018,5,25,"query_string",17199,26
"2419",2018,5,25,"full_text",5999296,945
"2420",2018,5,25,"intitle",1819,NA
"2421",2018,5,25,"hastemplate",174,NA
"2422",2018,5,26,"hastemplate",8,7
"2423",2018,5,26,"contentmodel",2,NA
"2424",2018,5,26,"prefer-recent",19,NA
"2425",2018,5,26,"filter_only",1381,24
"2426",2018,5,26,"full_text_simple_match",4467603,646
"2427",2018,5,26,"query_string",16711,210
"2428",2018,5,26,"full_text_querystring",343183,263
"2429",2018,5,26,"full_text",4812167,933
"2430",2018,5,26,"entity_full_text",1019,4
"2431",2018,5,26,"insource",400,108
"2432",2018,5,26,"incategory",1245,NA
"2433",2018,5,26,"phrase_match_prefix",6,NA
"2434",2018,5,26,"prefix",2531,NA
"2435",2018,5,26,"intitle",2682,158
"2436",2018,5,27,"filetype",1,NA
"2437",2018,5,27,"incategory",2119,NA
"2438",2018,5,27,"prefer-recent",36,NA
"2439",2018,5,27,"prefix",2694,36
"2440",2018,5,27,"entity_full_text",979,NA
"2441",2018,5,27,"filter_only",2253,NA
"2442",2018,5,27,"insource",315,NA
"2443",2018,5,27,"full_text_querystring",359889,158
"2444",2018,5,27,"linksto",8,NA
"2445",2018,5,27,"full_text_simple_match",4720335,774
"2446",2018,5,27,"query_string",19832,78
"2447",2018,5,27,"full_text",5082477,932
"2448",2018,5,27,"intitle",2234,NA
"2449",2018,5,27,"hastemplate",94,NA
"2450",2018,5,28,"filter_only",1882,13
"2451",2018,5,28,"full_text",6224987,865
"2452",2018,5,28,"incategory",1963,NA
"2453",2018,5,28,"linksto",22,21
"2454",2018,5,28,"prefer-recent",67,NA
"2455",2018,5,28,"prefix",3004,45
"2456",2018,5,28,"fileres",18,NA
"2457",2018,5,28,"full_text_querystring",493776,314
"2458",2018,5,28,"intitle",3022,6
"2459",2018,5,28,"insource",180,6
"2460",2018,5,28,"entity_full_text",1345,2
"2461",2018,5,28,"full_text_simple_match",5729329,538
"2462",2018,5,28,"query_string",21605,207
"2463",2018,5,28,"hastemplate",35,7
"2464",2018,5,28,"phrase_match_prefix",27,NA
"2465",2018,5,29,"intitle",3235,24
"2466",2018,5,29,"insource",390,60
"2467",2018,5,29,"entity_full_text",1317,3
"2468",2018,5,29,"full_text_simple_match",6137532,1007
"2469",2018,5,29,"filemime",1,1
"2470",2018,5,29,"filetype",2,NA
"2471",2018,5,29,"query_string",19874,171
"2472",2018,5,29,"hastemplate",46,NA
"2473",2018,5,29,"filter_only",1818,72
"2474",2018,5,29,"full_text",6624641,1326
"2475",2018,5,29,"inlanguage",1,NA
"2476",2018,5,29,"incategory",1550,12
"2477",2018,5,29,"prefer-recent",38,NA
"2478",2018,5,29,"prefix",3443,6
"2479",2018,5,29,"contentmodel",8,NA
"2480",2018,5,29,"full_text_querystring",485291,247
"2481",2018,5,30,"neartitle",10,NA
"2482",2018,5,30,"prefer-recent",16,NA
"2483",2018,5,30,"incategory",1717,324
"2484",2018,5,30,"haswbstatement",16,NA
"2485",2018,5,30,"hastemplate",119,NA
"2486",2018,5,30,"linksto",75,NA
"2487",2018,5,30,"phrase_match_prefix",16,NA
"2488",2018,5,30,"full_text_querystring",480679,413
"2489",2018,5,30,"query_string",19683,334
"2490",2018,5,30,"full_text_simple_match",6082024,649
"2491",2018,5,30,"full_text",6564665,1458
"2492",2018,5,30,"entity_full_text",2465,NA
"2493",2018,5,30,"intitle",2686,73
"2494",2018,5,30,"prefix",3502,78
"2495",2018,5,30,"insource",151,12
"2496",2018,5,30,"filter_only",1962,396
"2497",2018,5,31,"full_text_querystring",485841,560
"2498",2018,5,31,"query_string",20172,410
"2499",2018,5,31,"full_text_simple_match",5809365,598
"2500",2018,5,31,"full_text",6296560,1164
"2501",2018,5,31,"entity_full_text",1351,10
"2502",2018,5,31,"intitle",2152,66
"2503",2018,5,31,"prefix",3186,NA
"2504",2018,5,31,"insource",162,NA
"2505",2018,5,31,"filter_only",1354,6
"2506",2018,5,31,"prefer-recent",14,NA
"2507",2018,5,31,"incategory",1288,NA
"2508",2018,5,31,"haswbstatement",2,NA
"2509",2018,5,31,"hastemplate",6,NA
"2510",2018,5,31,"phrase_match_prefix",67,6
"2511",2018,6,1,"contentmodel",6,NA
"2512",2018,6,1,"intitle",12447,103
"2513",2018,6,1,"insource",1337,245
"2514",2018,6,1,"full_text_querystring",1284333,1331
"2515",2018,6,1,"full_text_simple_match",24484467,3445
"2516",2018,6,1,"prefer-recent",16,NA
"2517",2018,6,1,"filter_only",6885,94
"2518",2018,6,1,"linksto",76,NA
"2519",2018,6,1,"filetype",43,NA
"2520",2018,6,1,"entity_full_text",6967,41
"2521",2018,6,1,"phrase_match_prefix",13,NA
"2522",2018,6,1,"subpageof",21,21
"2523",2018,6,1,"query_string",97234,823
"2524",2018,6,1,"full_text",25775685,4870
"2525",2018,6,1,"prefix",17749,144
"2526",2018,6,1,"hastemplate",105,NA
"2527",2018,6,1,"incategory",7274,11
"2528",2018,6,1,"inlanguage",2,NA
"2529",2018,6,1,"filemime",28,NA
"2530",2018,6,1,"haswbstatement",23,2
"2531",2018,6,2,"prefix",14276,46
"2532",2018,6,2,"neartitle",28,28
"2533",2018,6,2,"hastemplate",260,62
"2534",2018,6,2,"fileh",8,8
"2535",2018,6,2,"entity_full_text",5484,61
"2536",2018,6,2,"insource",1150,103
"2537",2018,6,2,"filew",8,8
"2538",2018,6,2,"incategory",6854,18
"2539",2018,6,2,"haswbstatement",26,NA
"2540",2018,6,2,"linksto",184,NA
"2541",2018,6,2,"full_text_querystring",1212188,1336
"2542",2018,6,2,"query_string",88969,707
"2543",2018,6,2,"intitle",12080,98
